f,sscd21,sscd11,sscc21,sscc11,ssdd21,ssdd11,s11,s21,s12,s22
4639278557.114228,(-0.002781492263257107-0.006726072446077314j),(-0.014099435054594628+0.0035547480685773417j),(0.2982436998187449+0.8859149669026753j),(-0.12981546129459712+0.03965430017018946j),(0.22944026182890095+0.7651049919533137j),(-0.4855422731983978+0.13177925997603024j),(-0.29357943219190297+0.08216203200453263j),(0.034401718994922+0.060404987474681225j),(0.03440171899492215+0.06040498747468055j),(-0.32177830230109156+0.08927152814168766j)
4647294589.178356,(-0.0032424703052591763-0.006383319471265025j),(-0.013765601161106228+0.004019243124125188j),(0.3437032206505526+0.8695756520189845j),(-0.12536598095039408+0.0450094126010456j),(0.2656312403349702+0.7574133450676325j),(-0.47250273636172485+0.14978104347370821j),(-0.28516875749495346+0.09337598491325144j),(0.039035990157791994+0.05608115347567597j),(0.03903599015779073+0.05608115347567738j),(-0.3126999598171657+0.10141447116150153j)
4655310621.242485,(-0.0036576420411303934-0.006000407023064702j),(-0.013386739286018079+0.00445955067658612j),(0.38831886689480133+0.8509254989524963j),(-0.12038456647206427+0.0498799865343448j),(0.30214844353266485+0.7483305070753086j),(-0.4577064489655569+0.1666762178999427j),(-0.2756587684327927+0.10381855154055795j),(0.04308521168106798+0.05129749593859395j),(0.04308521168106868+0.051297495938593646j),(-0.3024322470048281+0.11273765289373029j)
4663326653.306614,(-0.004022381121022628-0.00558337798897357j),(-0.012963076870578655+0.004871368529366399j),(0.43197584591685745+0.830000386542514j),(-0.11492292987809258+0.05421329126834089j),(0.33899333868725934+0.7377371756059011j),(-0.441210547847403+0.18229578230658428j),(-0.26510366199216895+0.11338316825809595j),(0.046491253614799+0.04613160546830644j),(0.046491253614798805+0.04613160546830593j),(-0.29102981573332676+0.12312590531682865j)
4671342685.370741,(-0.004332768625898431-0.005138956904554792j),(-0.012495216499987735+0.00524996751954164j),(0.47455961535995844+0.8068415612916127j),(-0.10903802912377693+0.05796193635330728j),(0.37614949395163094+0.725501601782347j),(-0.4230873812941407+0.19646494725476465j),(-0.25356748870897095+0.12196347428449456j),(0.049205060704163334+0.04066997975463308j),(0.049205060704164735+0.040669979754633254j),(-0.2785579217089461+0.13246340932357833j)
4679358717.43487,(-0.004585711986261787-0.0046744963850255394j),(-0.011984262338794419+0.005590205951372364j),(0.515956090314604+0.781495892205045j),(-0.10279154983801982+0.061084402820776935j),(0.41357966473139784+0.7114811945720565j),(-0.4034272730951389+0.20900401691472398j),(-0.24112514912778504+0.12945400391637785j),(0.05118821279160363+0.03500734881649464j),(0.05118821279160265+0.035007348816494255j),(-0.2650936738053735+0.14063441581912278j)
4687374749.498999,(-0.004779069713072959-0.004197901528569914j),(-0.01143195454997449+0.005886570445981391j),(0.5560519052572432+0.7540161242042699j),(-0.09624933068394052+0.0635455306918519j),(0.4512227747080054+0.6955246957986486j),(-0.38234144821124927+0.21972990991739255j),(-0.22786343489762048+0.13575114985864054j),(0.05241456527461933+0.02924571420281072j),(0.05241456527461895+0.029245714202811163j),(-0.25072734399756896+0.14752429075060405j)
4695390781.563126,(-0.004911778282132517-0.003717527775931151j),(-0.010840807440241684+0.006133247434501624j),(0.5947347321060107+0.7244611210905525j),(-0.08948073463507641+0.06531695620518105j),(0.48899088606844743+0.6774750358966987j),(-0.35996501369536715+0.22845842442697786j),(-0.21388206672497995+0.1407544428815782j),(0.05287192301878142+0.023493042596927506j),(0.05287192301878245+0.023493042596926916j),(-0.2355636816054632+0.153020937750581j)
4703406813.6272545,(-0.004983975883807834-0.003242047998974207j),(-0.010214245540040093+0.0063242292208293555j),(0.6318936543914097+0.6928960886956005j),(-0.08255796932919433+0.06637749198582675j),(0.5267662946768124+0.6571729734764876j),(-0.33645984927572925+0.23500734562581155j),(-0.19929466376242133+0.14436818958498981j),(0.052563679857298+0.017861557609556832j),(0.052563679857298776+0.017861557609555476j),(-0.21972315484250213+0.1570166480266487j)
4711422845.691383,(-0.0049971159533479526-0.0027802853579049214j),(-0.00955673011282155+0.006453457769511138j),(0.6674195961131977+0.6593927687063619j),(-0.07555536064235799+0.0667134432879912j),(0.5643989316434106+0.6344616025534935j),(-0.312017217971813+0.23920047452558013j),(-0.1842295591942638+0.14650350113727448j),(0.051510332234893166+0.012465583076434292j),(0.05151033223489308+0.012465583076433445j),(-0.20334301941990762+0.1594104166762964j)
4719438877.75551,(-0.004954061549534539-0.0023410098482707364j),(-0.00887386681233452+0.006515007996332679j),(0.7012058023756018+0.6240295937066982j),(-0.06854858469541603+0.06631885351418704j),(0.6017043000581483+0.6091917763163666j),(-0.28685986122866547+0.24087262211331634j),(-0.16883035614970618+0.14708072981741918j),(0.04975075115872627+0.007418908695165527j),(0.04975075115872655+0.0074189086951654964j),(-0.18657808977437562+0.16011074581008433j)
4727454909.819639,(-0.004859149938511997-0.0019326985742972314j),(-0.008172483556948773+0.0065033102324591335j),(0.7331483673893571+0.5868917942550262j),(-0.061613864637106525+0.06519567246416381j),(0.6384622197759139+0.5812284423639512j),(-0.26124330013878333+0.23987555906638192j),(-0.1532560988309963+0.1460323055328139j),(0.047343073806721765+0.002831675945537213j),(0.047343073806721134+0.0028316759455376123j),(-0.16960106594489358+0.15903892599773184j)
4735470941.883768,(-0.0047182154289864275-0.0015632627062530102j),(-0.007460666431780824+0.006413408623849003j),(0.7631468039321033+0.5480714493244383j),(-0.05482713971197946+0.06335384121740745j),(0.674416687257982+0.5504578094308046j),(-0.23545603121544456+0.23608483658884583j),(-0.13768091903193114+0.14330593027927777j),(0.04436505833706085-0.0011931800531830158j),(0.044365058337060614-0.0011931800531833278j),(-0.15260225189549254+0.15613274752697578j)
4743486973.947896,(-0.004538557931335618-0.0012397477902673093j),(-0.006747740899864366+0.006241248531013904j),(0.7911046469026651+0.5076674721761909j),(-0.048263215283215324+0.0608112882172515j),(0.7092771728557828+0.5167951699887186j),(-0.20981829064345936+0.2294072985537721j),(-0.12229301206347326+0.13886804485449789j),(0.040913737023441143-0.004563848906264546j),(0.04091373702344041-0.004563848906263532j),(-0.13578849386320166+0.1513505419165257j)
4751503006.012024,(-0.004328845258131098-0.000968018429909262j),(-0.006044186185879083+0.005983981658798723j),(0.8169300822232433+0.46578552472315504j),(-0.04199490360418541+0.05759383201203405j),(0.7427216645639496+0.4801930904627323j),(-0.184679074994192+0.21978899276580438j),(-0.10729280311330952+0.13270743073012062j),(0.037104208829647-0.007203782869788469j),(0.03710420882964745-0.007203782869788233j),(-0.11938117548506795+0.14467539404771773j)
4759519038.076153,(-0.004098939225026521-0.0007524430244417735j),(-0.0053614727685074096+0.0056402729958631576j),(0.8405365910754907+0.4225378546645842j),(-0.03609216617887686+0.053734987224370895j),(0.7744017152042568+0.4406495593955039j),(-0.16041115903744368+0.20722306803486595j),(-0.09289018983965294+0.12483875463375511j),(0.033067437935617075-0.009055852365459789j),(0.033067437935617366-0.00905585236545961j),(-0.1036131353766675+0.13611930062548172j)
4767535070.140281,(-0.0038596394413139556-0.0005955987072868985j),(-0.004711816773602381+0.005210589200744693j),(0.8618435983407147+0.3780430511342652j),(-0.030621269478286393+0.049275671664358194j),(0.8039496513636211+0.3982155671888027j),(-0.13740395039936926+0.19175712731947248j),(-0.07930079316522556+0.1153058102911705j),(0.028946973488546142-0.010086258027269045j),(0.028946973488545323-0.01008625802726941j),(-0.08872442671242972+0.1257269886926605j)
4775551102.204409,(-0.003622344405348421-0.0004980201728204958j),(-0.004107850807694494+0.004697444541742382j),(0.8807771131951045+0.33242571629159623j),(-0.025643966541076226+0.044263814071972815j),(0.8309879540873375+0.3530014973847476j),(-0.11605416952971034+0.17349941378993283j),(-0.06674121722769896+0.10418416938921042j),(0.02489457955388352-0.010287890546575851j),(0.024894579553884036-0.010287890546575237j),(-0.0749569188430878+0.11357905847269509j)
4783567134.2685375,(-0.003398636955697587-0.0004580178877212904j),(-0.0035622182242781367+0.004105578704007462j),(0.8972703491372702+0.28581605218435957j),(-0.021216717530476784+0.03875386375650586j),(0.8551406277863074+0.30518166035219774j),(-0.09675453730473768+0.15262315780302083j),(-0.055423409193329026+0.09158293207575585j),(0.021064860675481533-0.009682804083918906j),(0.021064860675481786-0.009682804083919052j),(-0.06254784564188534+0.09979408948377078j)
4791583166.332665,(-0.0031998097122022395-0.0004715904439093199j),(-0.003087106412864634+0.003442041529595076j),(0.911264310351831+0.23834936429673864j),(-0.01738996258807821+0.03280620537360694j),(0.8760461493116508+0.2549963171152555j),(-0.07988087735882532+0.12936842986735198j),(-0.045548313560586896+0.07764527609088444j),(0.017609080520089627-0.008323476409258374j),(0.017609080520089172-0.008323476409258936j),(-0.051722526386316636+0.08452935915007452j)
4799599198.396793,(-0.003036354914045414-0.0005324519075468742j),(-0.002693743485026245+0.0027161636705697184j),(0.9227083312981514+0.1901654854245835j),(-0.014207460257559703+0.02648648420423729j),(0.893371358393471+0.20275064041900825j),(-0.06577827120665342+0.10404094422929139j),(-0.03729912224708044+0.06254755054619446j),(0.014668486452340191-0.006292577497212074j),(0.014668486452340363-0.0062925774972126085j),(-0.04268660921713308+0.06797987788733408j)
4807615230.460922,(-0.002917450742602079-0.0006321877365054462j),(-0.0023918904213726788+0.0019393994278878723j),(0.9315605568140468+0.14140812582989393j),(-0.011705704287710927+0.019864849513992436j),(0.90682544697481+0.1488102482340234j),(-0.054747108056338284+0.07700744598270337j),(-0.03083451575065177+0.046496748320460204j),(0.01236755491961868-0.003701061202065055j),(0.012367554919619324-0.0037010612020641756j),(-0.035618296593397554+0.050375547176235574j)
4815631262.52505,(-0.002850481386455328-0.0007605425326323856j),(-0.0021893659201875446+0.0011250383638410771j),(0.9377883508879838+0.09222415793027602j),(-0.0099134307144577+0.013015125790274258j),(0.9161730656133498+0.0935932131514235j),(-0.04703001071302053+0.04868758299825801j),(-0.026282354793551125+0.029726316030424936j),(0.010807642637316718-0.0006845276105731796j),(0.010807642637317394-0.000684527610574298j),(-0.030661086633926478+0.031976392758107416j)
4823647294.589178,(-0.002840629489651414-0.0009058305691092526j),(-0.0020916425777230095+0.0002877946095508556j),(0.9413686236049135+0.04276284596592865j),(-0.008851225737815379+0.006013923769285653j),(0.9212455238599526+0.037558773925369604j),(-0.042800660351198845+0.019542486889892283j),(-0.023734300466784014+0.012490410720038217j),(0.01006154987248113+0.0026020360202792807j),(0.01006154987248194+0.00260203602027988j),(-0.027917585622230547+0.01306599993913971j)
4831663326.653307,(-0.002890576410795098-0.0010554472626277912j),(-0.002101549821206833-0.0005567044345274968j),(0.9422880676027019-0.006824966970354083j),(-0.008531243057208059-0.0010602949516489188j),(0.921949140329557-0.018806687989787935j),(-0.04215546422392727-0.00993937608191272j),(-0.023241803819360803-0.0049431310822533785j),(0.010169463636572309+0.00599086050971712j),(0.010169463636572545+0.005990860509716755j),(-0.02744490346177484-0.006056539951308243j)
4839679358.717435,(-0.0030003378327155272-0.0011964484495870092j),(-0.0022191111312607516-0.0013924969919678482j),(0.9405432976372048-0.05638770058762399j),(-0.00895703705529351-0.008128184398865574j),(0.9182700000391655-0.0750055433949174j),(-0.04510880859973854-0.039258222537890526j),(-0.02481381169625557-0.022300706476410165j),(0.01113664879901999+0.009308921403646685j),(0.01113664879902017+0.009308921403646694j),(-0.029252033958776926-0.02508570046034588j)
4847695390.781563,(-0.00316725048283395-0.0013161563304169219j),(-0.0024415313138597943-0.0022038923865179364j),(0.9361408894492349-0.1057738927083621j),(-0.010123515619353261-0.015110495442481083j),(0.9102746819967035-0.1305456024530751j),(-0.05159233388200163-0.06791976043592218j),(-0.02841639343681773-0.03931123555268374j),(0.012933103726265502+0.012385854872356682j),(0.01293310372626659+0.012385854872356208j),(-0.03329945606453727-0.043719020325719525j)
4855711422.845692,(-0.0033861116153578452-0.001402747660468981j),(-0.0027633354756185884-0.0029760588027914793j),(0.9290973169212842-0.15483305271220787j),(-0.012017013592132381-0.02192905490790398j),(0.8981068888768372-0.1849564208545037j),(-0.061458300081006695-0.09545161718169536j),(-0.033974321360950896-0.05571427724200832j),(0.015495214022223966+0.015061684071148211j),(0.015495214022224183+0.015061684071147389j),(-0.039500992312187885-0.061666394847591045j)
4863727454.90982,(-0.0036494585209661534-0.0014457817854101052j),(-0.0031766469733630204-0.0036955510529437033j),(0.9194387893482534-0.20341649770309894j),(-0.014615485006302862-0.02850772585170821j),(0.8819802895706754-0.23780409694527546j),(-0.07448673192567687-0.12141826112584514j),(-0.04137446149262696-0.07126744243583284j),(0.01872924988878894+0.017193799621088076j),(0.018729249888789254+0.01719379962108837j),(-0.0477277554393532-0.0786585445417204j)
4871743486.973948,(-0.003947962783683867-0.0014366330937238547j),(-0.0036715790658240453-0.004350743047058268j),(0.9072009933627763-0.2513781567058838j),(-0.017888809537558278-0.03477333297485849j),(0.8621682189478383-0.28870360746561585j),(-0.09039569942129672-0.14543346594989737j),(-0.05047067541360358-0.08575265641531978j),(0.02251638720746954+0.0186627253798664j),(0.022516387207469776+0.018662725379865183j),(-0.05781383354525175-0.09445414250943596j)
4879759519.038076,(-0.0042709050304455265-0.0013688031770006104j),(-0.004236706024477815-0.004932140386258083j),(0.892428746508164-0.29857532944490356j),(-0.021799206152079836-0.04065653836355444j),(0.8389911213775412-0.3373280053146707j),(-0.10885384753052424-0.1671696432684789j),(-0.06108982081682438-0.09898095042975862j),(0.026718812565311684+0.0193763379348838j),(0.026718812565311667+0.019376337934883206j),(-0.06956323286577963-0.10884523120227478j)
4887775551.102204,(-0.004606691527012097-0.0012381006698978791j),(-0.004859575072691968-0.005432561183373312j),(0.8751755715309929-0.3448693879328466j),(-0.026301744832003114-0.04609265437985959j),(0.8128027480213257-0.38341413259407453j),(-0.12949416528076751-0.1863636986895145j),(-0.07303837998369346-0.11079561535131385j),(0.031186411754833776+0.01927237233061434j),(0.031186411754833072+0.0192723723306136j),(-0.08275753012907727-0.12166073771806027j)
4895791583.166332,(-0.004943374309834769-0.0010426894423228028j),(-0.005527220863579971-0.005847185922990085j),(0.8555032021037763-0.3901264110798852j),(-0.03134494560179798-0.05102238244856649j),(0.7839761177183744-0.4267648353965673j),(-0.1519279849019842-0.2028193998911484j),(-0.08610924438831119-0.12107370524686753j),(0.03576354219270136+0.018319212158341487j),(0.035763542192700046+0.01831921215834067j),(-0.09716368611547051-0.1327680770928475j)
4903807615.230461,(-0.005269140962495089-0.0007830168316510233j),(-0.00622664863240701-0.006173488195406432j),(0.833481031861857-0.43421774469693664j),(-0.036871452871046616-0.05539246858003721j),(0.7528901433111733-0.4672479584731165j),(-0.17575830970490647-0.21640653706885843j),(-0.10008823265556957-0.1297260146290411j),(0.04029544427534152+0.01651510688808958j),(0.04029544427534213+0.01651510688809026j),(-0.1125415299203836-0.14207299101985454j)
4911823647.294589,(-0.005572747451053184-0.00046164175294138854j),(-0.006945259473389899-0.006411066298251153j),(0.8091855193580147-0.4770204815007677j),(-0.04281877234163508-0.05915626862043118j),(0.7199176400463407-0.5047926165553737j),(-0.20059175478488195-0.2270573749015955j),(-0.11476000408986868-0.13669575546276225j),(0.04463393965583711+0.013886067527303165j),(0.04463393965583619+0.013886067527303272j),(-0.1286505230366484-0.14951788805926441j)
